device,date,hour,sleep_time,active_volume,avg_packet_size,mean_rate,peak_to_mean_rate,active_time,num_servers,num_protocols,unique_dns_reqs,dns_interval,ntp_interval
d0-52-a8-00-67-5e,16-10-07,06,4.23139,166.367,53.71,17.43,18.5924,3.95745,9,4,2,245963980.691847,599.373077
d0-52-a8-00-67-5e,16-10-07,07,4.19639,169.968,54.71,17.97,17.406,3.94195,9,4,2,245964580.189143,599.529066
d0-52-a8-00-67-5e,16-10-07,08,4.40741,168.805,54.68,17.87,18.3615,3.82105,8,4,2,245965179.501320,599.313944
d0-52-a8-00-67-5e,16-10-07,09,4.16766,171.463,54.35,18.14,18.0874,3.96825,10,5,2,245965778.893954,599.403798
d0-52-a8-00-67-5e,16-10-07,10,4.22782,170.634,54.57,18.21,21.5675,3.88743,8,4,2,245966378.247643,599.361204
d0-52-a8-00-67-5e,16-10-07,11,4.0748,203.433,59.40,21.60,22.8224,3.99213,7,4,2,245966977.581665,599.338286
d0-52-a8-00-67-5e,16-10-07,12,3.98447,205.033,58.55,21.01,15.4303,4.19022,8,4,2,245967577.024033,599.418135
d0-52-a8-00-67-5e,16-10-07,13,3.46403,308.193,66.98,30.39,12.6181,4.70822,9,4,2,245968176.521475,599.523052
d0-52-a8-00-67-5e,16-10-07,14,3.76271,231.832,61.17,23.86,15.0121,4.32065,10,4,2,210830380.243868,500.529934
d0-52-a8-00-67-5e,16-10-07,15,3.28272,279.611,64.65,28.09,10.6637,4.75833,9,4,2,245969376.432295,599.493476
d0-52-a8-00-67-5e,16-10-07,16,3.55738,282.706,66.32,28.07,13.4714,4.60504,9,4,2,245969975.946204,599.521617
d0-52-a8-00-67-5e,16-10-07,17,4.11683,179.93,55.75,18.58,17.2332,4.07027,9,4,2,245970575.406453,599.465707
d0-52-a8-00-67-5e,16-10-07,18,4.15936,167.207,54.77,18.00,22.0582,3.88601,9,4,2,245971174.920588,599.531883
d0-52-a8-00-67-5e,16-10-07,19,4.31365,162.81,53.97,17.48,18.3067,3.81818,9,4,2,245971774.339006,599.419357
d0-52-a8-00-67-5e,16-10-07,20,4.13917,165.474,53.80,17.91,16.9053,3.88144,9,4,2,245972373.751941,599.417816
d0-52-a8-00-67-5e,16-10-07,21,4.51255,169.652,55.09,18.08,26.7085,3.74607,10,5,2,245972973.268691,599.503632
d0-52-a8-00-67-5e,16-10-07,22,4.37988,166.7,53.97,17.62,20.4544,3.85942,9,4,2,245973572.695679,599.433141
d0-52-a8-00-67-5e,16-10-07,23,4.13917,169.793,54.02,17.88,16.7496,3.97878,9,4,2,245974172.107585,599.415649
d0-73-d5-01-83-08,16-10-07,00,13.5701,624.738,80.63,11.55,46.3432,9.73846,17,4,3,56760084.296390,274.997341
d0-73-d5-01-83-08,16-10-07,01,13.493,613.046,81.55,11.34,46.7492,9.78462,17,4,3,52705921.309824,275.414342
d0-73-d5-01-83-08,16-10-07,02,13.341,640.803,82.04,11.99,43.8896,9.72727,17,5,3,56760361.216721,274.997111
d0-73-d5-01-83-08,16-10-07,03,13.8057,590.485,80.61,11.05,48.4546,9.45455,18,4,3,52706178.271400,253.843739
d0-73-d5-01-83-08,16-10-07,04,13.341,620.091,81.45,11.60,45.808,9.72727,16,4,3,56760638.137063,274.997453
d0-73-d5-01-83-08,16-10-07,05,13.8857,586.646,79.70,10.81,49.1464,9.55385,16,4,3,61490841.313668,299.997578
d0-73-d5-01-83-08,16-10-07,06,13.4583,601.364,80.98,11.89,42.5533,9.54545,20,4,3,49192793.049740,235.712162
d0-73-d5-01-83-08,16-10-07,07,13.5701,612.169,81.62,11.28,46.7533,9.73846,18,4,3,52706692.552070,253.843627
d0-73-d5-01-83-08,16-10-07,08,13.8057,589.179,82.15,11.19,47.4829,9.31343,17,5,3,61491291.309189,299.996835
d0-73-d5-01-83-08,16-10-07,09,13.341,641.424,81.96,12.00,44.2917,9.72727,18,4,3,56761330.437876,274.997239
d0-73-d5-01-83-08,16-10-07,10,13.7264,585.394,80.58,10.96,48.5087,9.5,18,4,3,56761468.898086,274.997115
d0-73-d5-01-83-08,16-10-07,11,13.6479,611.348,81.27,11.44,46.4597,9.54545,13,4,3,61491741.304710,299.997119
d0-73-d5-01-83-08,16-10-07,12,13.8057,576.969,80.06,10.64,49.9663,9.6,14,4,3,61491891.303225,299.997039
d0-73-d5-01-83-08,16-10-07,13,13.493,646.409,82.76,12.09,44.7243,9.63636,17,5,3,56761884.278547,274.997317
d0-73-d5-01-83-08,16-10-07,14,13.7264,598.318,81.31,11.24,47.2887,9.5,16,4,3,56762022.738763,274.997436
d0-73-d5-01-83-08,16-10-07,15,16.0909,569.908,86.18,14.66,128.953,6.24138,21,8,3,52707719.185264,295.089254
d0-73-d5-01-83-08,16-10-07,16,19.462,359.918,81.41,11.18,32.1951,4.28182,19,4,3,52707847.754502,253.843658
d0-73-d5-01-83-08,16-10-07,17,18.963,377.667,81.68,12.20,35.1657,4.33333,19,4,3,52707976.324791,253.843883
d0-73-d5-01-83-08,16-10-07,18,19.462,359.436,81.14,11.17,31.8796,4.28182,18,4,3,56762574.502570,274.998178
d0-73-d5-01-83-08,16-10-07,19,19.6051,353.055,80.46,10.87,33.1207,4.29358,17,4,3,61492939.042854,299.996820
d0-73-d5-01-83-08,16-10-07,20,19.0435,371.44,81.58,11.43,30.7832,4.40367,19,4,3,52708362.035493,253.843668
d0-73-d5-01-83-08,16-10-07,21,19.6051,363.055,81.37,11.18,38.7166,4.29358,18,5,3,56762989.883040,274.997834
d0-73-d5-01-83-08,16-10-07,22,18.9074,377.119,81.35,11.61,31.0101,4.43119,17,4,3,56763128.536643,275.416091
d0-73-d5-01-83-08,16-10-07,23,19.462,346.156,80.06,10.66,33.404,4.3211,17,4,3,56763266.803435,274.997223
ec-1a-59-79-f4-89,16-10-07,00,10.4545,3857.23,231.86,141.23,69.4564,6.06923,8,7,2,368940459.585893,N/A
ec-1a-59-79-f4-89,16-10-07,01,10.2841,4084.68,229.51,153.26,64.3534,6,8,7,2,368941403.284222,N/A
ec-1a-59-79-f4-89,16-10-07,02,11.2024,3907.15,232.27,139.98,66.9206,6.07317,8,7,2,368942346.975120,N/A
ec-1a-59-79-f4-89,16-10-07,03,9.9635,3601.8,227.62,136.12,72.3039,6.08955,8,7,2,368943290.657548,N/A
ec-1a-59-79-f4-89,16-10-07,04,9.11186,3902.25,232.06,159.74,62.2651,6.19149,8,7,2,737887525.004266,N/A
ec-1a-59-79-f4-89,16-10-07,05,9.7234,3556.39,236.56,150.81,65.225,5.54605,8,7,2,368944706.961040,N/A
ec-1a-59-79-f4-89,16-10-07,06,10.1538,3903.85,224.60,142.65,68.8909,6.18321,8,7,2,368945650.650540,N/A
ec-1a-59-79-f4-89,16-10-07,07,9.94909,4031.68,238.03,157.55,62.4923,5.91367,8,7,2,368946594.331076,N/A
ec-1a-59-79-f4-89,16-10-07,08,11.6098,4251.28,229.28,150.30,66.4381,5.7874,8,7,2,368947538.020932,N/A
ec-1a-59-79-f4-89,16-10-07,09,9.46479,3658.82,235.13,147.02,63.4774,5.95775,8,7,2,368948482.488743,N/A
ec-1a-59-79-f4-89,16-10-07,10,9.0301,4972.58,189.54,225.48,95.4405,5.58491,9,8,2,368949426.163763,N/A
ec-1a-59-79-f4-89,16-10-07,11,10.654,3737.23,224.30,142.71,69.1824,5.73723,8,7,2,368950369.832541,N/A
ec-1a-59-79-f4-89,16-10-07,12,9.88809,4020.15,236.26,150.00,65.4037,6.20301,8,7,2,368951313.511243,N/A
ec-1a-59-79-f4-89,16-10-07,13,9.14334,4253.52,242.81,173.55,56.9531,6,9,9,2,368952257.190591,N/A
ec-1a-59-79-f4-89,16-10-07,14,9.90876,4806.58,242.28,189.00,77.8562,5.89209,10,9,2,737905458.081464,N/A
ec-1a-59-79-f4-89,16-10-07,15,10.7586,5774.69,244.84,173.88,56.1357,7.19444,9,8,2,368953672.710500,N/A
ec-1a-59-79-f4-89,16-10-07,16,10.5229,4720.45,231.50,160.13,62.7766,6.45,10,10,2,368954616.366429,N/A
ec-1a-59-79-f4-89,16-10-07,17,11.5205,4652.21,237.09,152.59,64.6245,6.50893,8,7,2,368955560.815622,N/A
ec-1a-59-79-f4-89,16-10-07,18,10.3657,4217,230.02,150.75,65.1841,6.25781,8,7,2,368956504.506050,N/A
ec-1a-59-79-f4-89,16-10-07,19,9.64894,3428.76,234.35,146.13,66.9958,5.54605,8,7,2,368957448.970480,N/A
ec-1a-59-79-f4-89,16-10-07,20,9.6338,3310.72,230.17,140.43,66.9266,5.58553,8,7,2,368958392.647568,N/A
ec-1a-59-79-f4-89,16-10-07,21,10.1801,3851.13,226.89,148.34,66.2509,5.8913,8,7,2,368959336.339832,N/A
ec-1a-59-79-f4-89,16-10-07,22,10.7393,6943.65,188.19,224.09,96.1075,6.83784,10,9,2,184480140.153451,N/A
ec-1a-59-79-f4-89,16-10-07,23,11.4899,4338.23,226.90,145.66,67.1321,6.15,8,7,2,368961223.994885,N/A
ec-1a-59-83-28-11,16-10-07,00,11.8243,4664.3,224.07,171.71,66.4952,5.64,10,10,2,184470217.117287,N/A
ec-1a-59-83-28-11,16-10-07,01,10.033,4791.54,222.91,187.32,61.1682,5.8705,10,9,2,368941377.928165,N/A
ec-1a-59-83-28-11,16-10-07,02,10.1387,3939.08,224.98,168.69,66.0432,5.31818,10,9,2,368942322.412574,N/A
ec-1a-59-83-28-11,16-10-07,03,9.77936,4143.29,222.14,162.88,67.3706,5.93617,10,9,2,368943266.125437,N/A
ec-1a-59-83-28-11,16-10-07,04,11.196,5390.33,225.91,192.33,55.5764,6.09836,10,9,2,737887475.948370,N/A
ec-1a-59-83-28-11,16-10-07,05,10.0627,4710.88,228.86,182.66,55.7891,6.13636,10,9,2,368944681.688625,N/A
ec-1a-59-83-28-11,16-10-07,06,10.6385,4801.58,219.07,174.92,61.0726,6,10,9,2,368945625.392208,N/A
ec-1a-59-83-28-11,16-10-07,07,9.29795,4519.75,229.37,187.73,61.7425,5.83893,10,9,2,368946569.099893,N/A
ec-1a-59-83-28-11,16-10-07,08,9.36713,4271.35,222.30,184.93,61.812,5.58824,10,9,2,368947512.791544,N/A
ec-1a-59-83-28-11,16-10-07,09,10.033,4442.17,227.12,175.00,58.3581,5.82857,10,9,2,368948456.479869,N/A
ec-1a-59-83-28-11,16-10-07,10,9.62105,6385.59,189.17,253.75,81.6239,6.10791,10,9,2,368949400.134766,N/A
ec-1a-59-83-28-11,16-10-07,11,11.0039,5034.34,220.53,174.27,61.573,6.16935,10,9,2,368950343.805269,N/A
ec-1a-59-83-28-11,16-10-07,12,9.92806,4765.45,228.79,185.88,61.2989,5.89286,11,10,2,184475643.882758,N/A
ec-1a-59-83-28-11,16-10-07,13,8.57143,6593.66,260.76,281.57,47.1631,6,12,13,2,368952231.443250,N/A
ec-1a-59-83-28-11,16-10-07,14,7.96296,7937.6,269.24,333.40,44.0871,6.48322,13,13,2,368953175.274220,N/A
ec-1a-59-83-28-11,16-10-07,15,8.39423,9901.55,295.82,398.79,44.7384,6.48252,12,12,2,737907294.437225,N/A
ec-1a-59-83-28-11,16-10-07,16,8.39048,6727.08,256.25,279.56,48.5347,6.32215,12,13,2,368954590.855869,N/A
ec-1a-59-83-28-11,16-10-07,17,9.20408,4427.72,235.92,193.34,56.8102,5.78146,11,10,2,368955534.502266,N/A
ec-1a-59-83-28-11,16-10-07,18,9.56842,4056.83,222.73,181.26,60.5955,5.56579,10,9,2,368956478.953963,N/A
ec-1a-59-83-28-11,16-10-07,19,10.0073,4454.8,226.73,177.71,61.6659,5.74648,10,9,2,368957423.433258,N/A
ec-1a-59-83-28-11,16-10-07,20,10.7606,5346.91,223.03,174.17,65.6509,6.64655,10,9,2,368958367.118374,N/A
ec-1a-59-83-28-11,16-10-07,21,10.6768,5002.67,221.02,175.45,65.0748,6.21429,10,9,2,368959310.798435,N/A
ec-1a-59-83-28-11,16-10-07,22,9.69892,5935.53,186.82,246.56,91.3608,5.63265,10,9,2,368960254.471363,N/A
ec-1a-59-83-28-11,16-10-07,23,9.83094,4121.18,221.56,178.01,64.1592,5.57432,10,9,2,368961198.165871,N/A
00-16-6c-ab-6b-88,16-10-08,00,7.39535,2632.66,279.80,154.06,16.9131,4.92344,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,01,5.83005,2166.77,279.72,155.44,16.8247,4.72763,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,02,5.37617,1666.11,277.14,150.76,17.3204,3.9537,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,03,5.27586,1717.25,273.58,155.69,16.7334,3.99387,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,04,5.44366,1757.89,277.41,153.56,17.0386,4.06051,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,05,5.51544,2080.4,277.89,155.01,16.6952,4.75665,9,9,2,737933252.504954,N/A
00-16-6c-ab-6b-88,16-10-08,06,7.02521,2492.03,273.42,157.76,16.5169,4.73333,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,07,6.74185,3105.69,278.10,157.12,16.4765,6.08333,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,08,6.77869,2747.64,252.60,166.93,16.3294,5.04167,13,9,2,32797278.460181,N/A
00-16-6c-ab-6b-88,16-10-08,09,5.20366,2032.31,248.49,167.97,15.5066,4.40878,13,9,2,24598000.703323,N/A
00-16-6c-ab-6b-88,16-10-08,10,5.19178,1860.62,262.24,162.41,16.0437,4.1885,11,9,2,59035386.211944,N/A
00-16-6c-ab-6b-88,16-10-08,11,3.36767,2465.24,184.08,222.26,14.9246,5.21981,14,11,2,5215152.317005,N/A
00-16-6c-ab-6b-88,16-10-08,12,5.46809,1770.2,275.92,154.67,16.8543,4.07074,10,9,2,368972827.973732,N/A
00-16-6c-ab-6b-88,16-10-08,13,5.10407,1960.53,272.38,156.12,16.6824,4.68683,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,14,5.87407,2322.54,277.58,157.07,13.6078,5.00415,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,15,6.90331,2518.69,280.43,151.54,17.1973,5.03271,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,16,6.44327,3211.11,274.19,158.06,16.3682,6.46286,12,9,2,134173290.580660,N/A
00-16-6c-ab-6b-88,16-10-08,17,7.54412,2551.35,276.57,154.89,17.7156,4.68056,9,9,2,737954853.096889,N/A
00-16-6c-ab-6b-88,16-10-08,18,6.09924,2346.78,277.16,155.27,17.5573,4.99149,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,19,5.71602,1797.29,281.36,154.86,16.7093,3.99029,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,20,5.48227,1836.76,274.37,158.14,16.6706,4.12378,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,21,5.36364,1820.73,275.64,156.21,16.6748,4.19608,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,22,5.61779,1863.45,279.13,154.25,16.8845,4.22034,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-10-08,23,5.91045,2086.36,280.45,155.28,16.6627,4.53962,10,9,2,245988552.820351,5.357982
00-24-e4-1b-6f-96,16-10-08,04,0,N/A,202.12,1096.53,2.03098,N/A,6,5,2,1475862967.071840,N/A
00-24-e4-1b-6f-96,16-10-08,18,0,N/A,202.12,1099.38,2.03098,N/A,6,5,2,1475913396.904656,N/A
00-24-e4-20-28-c6,16-10-08,00,9.50174,663.85,157.49,41.85,144.8,3.79646,4,5,2,81991596.475513,N/A
00-24-e4-20-28-c6,16-10-08,01,10.0255,470.035,134.76,30.45,107.898,3.55844,4,4,2,147585215.037008,N/A
00-24-e4-20-28-c6,16-10-08,02,9.3299,400.544,118.99,26.72,56.1749,3.64017,4,4,2,210836486.790442,N/A
00-24-e4-20-28-c6,16-10-08,03,9.67845,404.212,120.37,26.62,53.9166,3.58475,4,4,2,210836944.334107,N/A
00-24-e4-20-28-c6,16-10-08,04,9.18367,543.65,148.78,36.12,169.602,3.70886,4,4,2,147586233.976512,N/A
00-24-e4-20-28-c6,16-10-08,05,9.58947,410.922,120.75,26.61,58.364,3.67241,4,4,2,210837842.555523,N/A
00-24-e4-20-28-c6,16-10-08,06,9.48084,412.046,122.18,27.75,50.5554,3.575,4,5,2,184483600.414562,N/A
00-24-e4-20-28-c6,16-10-08,07,9.37241,573.141,149.91,37.42,164.15,3.70513,4,4,2,113528762.469648,N/A
00-24-e4-20-28-c6,16-10-08,08,9.58947,404.449,120.13,26.64,56.8152,3.61017,4,4,2,210839629.888003,N/A
00-24-e4-20-28-c6,16-10-08,09,9.49129,421.502,121.43,27.83,52.9076,3.78667,4,4,2,147588119.124970,N/A
00-24-e4-20-28-c6,16-10-08,10,8.90033,570.481,148.96,37.57,157.217,3.82979,4,4,2,113529597.607925,N/A
00-24-e4-20-28-c6,16-10-08,11,9.19388,392.963,118.75,26.67,55.1761,3.61983,4,4,2,210841139.343807,N/A
00-24-e4-20-28-c6,16-10-08,12,9.45833,558.435,141.76,36.93,115.837,3.63291,4,5,2,86817138.513153,N/A
00-24-e4-20-28-c6,16-10-08,13,9.08081,460.134,128.55,31.59,61.548,3.60976,4,4,2,113530354.938710,N/A
00-24-e4-20-28-c6,16-10-08,14,9.6338,498.304,140.49,32.95,180.056,3.58228,5,4,2,134172606.942853,N/A
00-24-e4-20-28-c6,16-10-08,15,9.80357,461.036,126.82,28.69,87.5128,3.75676,4,4,2,147590154.143267,N/A
00-24-e4-20-28-c6,16-10-08,16,9.70213,487.272,134.71,31.16,171.485,3.68421,4,4,2,147590493.117633,N/A
00-24-e4-20-28-c6,16-10-08,17,9.52448,507.481,136.27,33.16,124.945,3.66953,4,4,2,113531419.750781,N/A
00-24-e4-20-28-c6,16-10-08,18,9.16271,468.74,131.81,31.65,119.292,3.64463,4,5,2,134173818.468141,N/A
00-24-e4-20-28-c6,16-10-08,19,9.7234,397.715,121.94,26.53,39.8246,3.5272,4,4,2,210845003.208842,N/A
00-24-e4-20-28-c6,16-10-08,20,9.10135,420.261,119.85,27.96,54.9197,3.75641,4,4,2,147592077.980817,N/A
00-24-e4-20-28-c6,16-10-08,21,9.64664,533.56,153.61,36.06,176.519,3.51037,4,4,2,147592434.380914,N/A
00-24-e4-20-28-c6,16-10-08,22,9.54545,472.897,134.04,30.87,168.001,3.65385,4,4,2,147592753.360401,N/A
00-24-e4-20-28-c6,16-10-08,23,9.61268,427.756,122.76,28.08,47.1116,3.62821,4,4,2,134175591.847117,N/A
00-62-6e-51-27-2e,16-10-08,00,7.21203,1059.2,107.75,53.76,38.2268,5.76667,24,6,2,20497899.800012,59.999921
00-62-6e-51-27-2e,16-10-08,01,8.17081,1076.08,108.17,54.65,37.4489,5.29121,22,6,2,20497949.800427,60.003644
00-62-6e-51-27-2e,16-10-08,02,7.92923,1119.64,106.43,53.75,42.8714,5.71598,18,6,2,20497999.801048,60.001282
00-62-6e-51-27-2e,16-10-08,03,8.19122,1086.85,106.91,55.05,40.2857,5.26667,24,6,2,20498049.801007,59.987053
00-62-6e-51-27-2e,16-10-08,04,8.62136,1048.03,106.42,53.16,45.4107,5.07692,20,6,2,20498099.808166,60.009714
00-62-6e-51-27-2e,16-10-08,05,7.32174,1103.51,106.91,54.82,41.2914,5.82955,23,6,2,20498149.800495,59.989118
00-62-6e-51-27-2e,16-10-08,06,8.60065,1164.61,106.97,56.95,36.9201,5.27586,23,6,2,20498199.802077,59.998083
00-62-6e-51-27-2e,16-10-08,07,6.87363,1135.81,106.09,55.68,41.4914,6.1875,23,6,2,20498249.783693,59.979747
00-62-6e-51-27-2e,16-10-08,08,6.63881,1196.28,107.60,56.14,35.6177,6.59281,21,6,2,20498299.801363,60.021477
00-62-6e-51-27-2e,16-10-08,09,7.71045,1118.15,106.80,55.09,37.4805,5.69318,25,7,2,20498349.800612,59.997044
00-62-6e-51-27-2e,16-10-08,10,7.42609,1026.2,105.45,53.67,37.2987,5.48936,20,6,2,20498399.810958,59.999412
00-62-6e-51-27-2e,16-10-08,11,8.19811,1106.41,106.92,56.19,39.0738,5.25,23,6,2,20498449.799992,59.999037
00-62-6e-51-27-2e,16-10-08,12,7.16431,1032.04,106.72,52.30,48.7891,5.83425,20,6,2,20498499.811806,60.010615
00-62-6e-51-27-2e,16-10-08,13,7.00279,1042.78,106.84,53.54,47.5727,5.80328,19,6,2,20498549.800014,60.000607
00-62-6e-51-27-2e,16-10-08,14,7.05932,1090.72,107.31,53.15,37.8006,6.08721,20,6,2,20498599.802072,60.005899
00-62-6e-51-27-2e,16-10-08,15,6.59358,1074.86,105.97,55.03,37.2591,6.11475,24,6,2,20498649.800305,59.992824
00-62-6e-51-27-2e,16-10-08,16,7.71045,987.909,106.78,54.70,40.9433,5.07107,20,7,2,20498699.799580,60.042076
00-62-6e-51-27-2e,16-10-08,17,7.36047,1025.8,105.93,54.26,41.4564,5.45745,21,6,2,20498749.812109,60.013984
00-62-6e-51-27-2e,16-10-08,18,7.05042,1076.13,105.85,56.95,36.2642,5.65079,22,6,2,20498799.801255,59.987235
00-62-6e-51-27-2e,16-10-08,19,6.96667,1089.51,107.14,56.69,40.0839,5.78919,25,6,2,20498849.800028,59.996339
00-62-6e-51-27-2e,16-10-08,20,7.83283,1055.52,105.75,54.04,37.8722,5.39011,20,6,2,20498899.800168,59.998772
00-62-6e-51-27-2e,16-10-08,21,7.99083,1039.55,107.11,52.61,42.0868,5.40331,20,6,2,20498949.800141,59.998581
00-62-6e-51-27-2e,16-10-08,22,7.31034,1016.15,106.64,53.89,42.6407,5.47619,19,6,2,20498999.800870,59.989922
00-62-6e-51-27-2e,16-10-08,23,6.925,1039.7,106.19,53.56,38.148,5.85326,19,6,2,20499049.800591,59.999721
08-21-ef-3b-fc-e3,16-10-08,00,4.45342,3346.85,186.69,167.10,116.539,8.16949,46,14,4,19677984.016788,N/A
08-21-ef-3b-fc-e3,16-10-08,01,5.13699,5071.78,206.28,226.93,102.232,8.29747,65,12,4,15869380.419209,N/A
08-21-ef-3b-fc-e3,16-10-08,02,8.00613,7426.5,247.48,261.26,186.407,8.50909,52,14,3,16963861.850729,N/A
08-21-ef-3b-fc-e3,16-10-08,03,9.6383,1896.96,172.90,70.32,256.886,6.38636,35,12,4,49195314.305704,N/A
08-21-ef-3b-fc-e3,16-10-08,04,5.18621,2522.14,174.01,116.98,237.439,7.89091,36,14,4,30747148.718515,N/A
08-21-ef-3b-fc-e3,16-10-08,05,4.81441,2019.37,176.73,122.32,153.959,7.91716,38,12,4,26354763.916585,N/A
08-21-ef-3b-fc-e3,16-10-08,06,8.44586,1428.22,143.66,55.48,148.166,6.71223,21,9,4,86815904.188251,N/A
08-21-ef-3b-fc-e3,16-10-08,07,7.33724,4077.04,204.04,142.64,192.076,8.2439,40,13,4,27846673.819517,N/A
08-21-ef-3b-fc-e3,16-10-08,08,6.72414,4038.99,249.12,146.48,246.434,8.56757,28,10,3,54662127.595883,N/A
08-21-ef-3b-fc-e3,16-10-08,09,11.244,1520.56,169.75,45.81,156.87,6.95327,17,8,3,81993397.425712,N/A
08-21-ef-3b-fc-e3,16-10-08,10,3.54797,3099.13,189.86,182.72,106.26,7.69378,46,14,3,17998593.351232,N/A
08-21-ef-3b-fc-e3,16-10-08,11,3.73596,5390.23,242.29,282.25,153.918,8.67391,48,14,3,16771459.065399,N/A
08-21-ef-3b-fc-e3,16-10-08,12,7.27586,4924.85,235.91,184.04,100.494,9.0531,46,13,4,18682176.942097,N/A
08-21-ef-3b-fc-e3,16-10-08,13,6.67742,7623.27,224.06,250.21,169.306,9.30508,61,14,4,13793416.515646,N/A
08-21-ef-3b-fc-e3,16-10-08,14,9.24658,4824.87,211.18,166.08,109.781,7.09756,39,12,3,19678654.708996,N/A
08-21-ef-3b-fc-e3,16-10-08,15,4.56992,3907.84,188.42,179.48,128.114,8.59756,49,12,4,17363560.864256,N/A
08-21-ef-3b-fc-e3,16-10-08,16,4.9396,4556.09,199.57,217.90,132.074,7.89941,58,15,4,15535854.890127,N/A
08-21-ef-3b-fc-e3,16-10-08,17,10.3793,7098.52,241.43,205.51,149.858,7.72277,42,12,3,22028502.349552,N/A
08-21-ef-3b-fc-e3,16-10-08,18,11.3563,8852.73,228.36,233.91,116.088,7.93548,61,12,3,12614645.953554,N/A
08-21-ef-3b-fc-e3,16-10-08,19,12.6974,3935.43,201.64,101.92,187.192,7.41758,35,13,3,36897929.438480,N/A
08-21-ef-3b-fc-e3,16-10-08,20,16.9944,2496.03,155.07,49.65,106.094,7.52113,24,8,2,134174617.689630,N/A
08-21-ef-3b-fc-e3,16-10-08,21,16.343,4197.91,246.05,101.73,395.967,6.37975,30,13,3,49197453.890618,0.000173
08-21-ef-3b-fc-e3,16-10-08,22,38.85,2817.4,179.18,29.55,310.893,6.77143,19,8,3,163991877.549621,N/A
08-21-ef-3b-fc-e3,16-10-08,23,35.9277,2619.05,213.53,32.52,218.58,6.15,11,8,2,184491408.842198,N/A
14-cc-20-51-33-ea,16-10-08,00,0,N/A,109.48,606.68,39.6686,N/A,118,24,4,4838848.528718,28.172335
14-cc-20-51-33-ea,16-10-08,01,0,N/A,115.45,656.95,37.7913,N/A,146,22,4,4527154.600780,27.952699
14-cc-20-51-33-ea,16-10-08,02,0,N/A,120.45,692.86,52.594,N/A,124,25,4,4776233.008710,28.573921
14-cc-20-51-33-ea,16-10-08,03,0,N/A,98.80,499.95,49.9193,N/A,114,27,4,5951046.721553,27.951980
14-cc-20-51-33-ea,16-10-08,04,0.00250209,152272,104.18,557.25,47.9246,324,109,25,4,5466159.948844,29.102021
14-cc-20-51-33-ea,16-10-08,05,0,N/A,103.65,556.64,38.3874,N/A,119,23,4,5196714.033928,28.861322
14-cc-20-51-33-ea,16-10-08,06,0,N/A,96.58,493.48,17.4348,N/A,103,24,4,6175189.898534,27.308388
14-cc-20-51-33-ea,16-10-08,07,0,N/A,108.05,583.53,57.2549,N/A,117,26,4,5289870.911921,29.722694
14-cc-20-51-33-ea,16-10-08,08,0,N/A,114.28,698.68,46.971,N/A,114,25,4,4903247.815912,30.107823
14-cc-20-51-33-ea,16-10-08,09,0,N/A,129.95,827.35,42.8713,N/A,111,29,4,4641135.853998,29.439744
14-cc-20-51-33-ea,16-10-08,10,0,N/A,109.67,693.40,28.0623,N/A,124,27,4,4379480.125199,30.610902
14-cc-20-51-33-ea,16-10-08,11,0,N/A,183.53,2112.80,23.5681,N/A,133,28,4,2407648.283450,29.024421
14-cc-20-51-33-ea,16-10-08,12,0,N/A,118.45,804.84,26.3607,N/A,122,26,4,4597794.350312,30.718386
14-cc-20-51-33-ea,16-10-08,13,0,N/A,119.11,839.63,51.2622,N/A,138,26,4,4418849.058686,29.833139
14-cc-20-51-33-ea,16-10-08,14,0,N/A,111.73,701.57,28.6388,N/A,109,24,4,4952681.831373,28.299179
14-cc-20-51-33-ea,16-10-08,15,0,N/A,108.83,631.47,44.3678,N/A,127,24,4,4745668.120971,28.953444
14-cc-20-51-33-ea,16-10-08,16,0,N/A,113.38,662.01,35.0629,N/A,131,28,4,4555266.622129,27.668414
14-cc-20-51-33-ea,16-10-08,17,0.00250209,1242683,116.81,651.50,41.5776,1839,122,24,4,4760999.956361,27.530368
14-cc-20-51-33-ea,16-10-08,18,0.00250209,1819676,117.13,684.70,35.385,2724,134,23,4,4278010.393305,28.403468
14-cc-20-51-33-ea,16-10-08,19,0,N/A,104.32,543.95,42.0336,N/A,117,24,4,5590595.400008,29.101572
